7.011176959477164461e-01,-2.631549442500873970e-01
8.249736920716247424e-01,-3.698443540204699453e-01
7.030548766528309512e-01,-2.798343073398266156e-01
5.339524477635192445e-01,-1.471685789720250659e-01
7.199912651924047502e-01,-2.822820173151031620e-01
7.049434095786938359e-01,-2.321457567217942441e-01
8.352598660744786629e-01,-4.275965030510942011e-01
5.332566682195556407e-01,-1.578356075359136079e-01
5.331859709881632270e-01,-1.466491308365605872e-01
3.775798347817493350e-01,-1.303078522822287075e-02
7.017259152746057049e-01,-2.577878117231774402e-01
7.934200727906448591e-01,-3.474519015351337226e-01
7.053259704819885290e-01,-2.701340433730871071e-01
1.664681093814275092e+00,-2.083611427830258378e-01
6.939768317693765232e-01,-2.793198450355250384e-01
6.991901750149690509e-01,-2.479935160460785271e-01
5.142414667191571587e-01,-1.535167680087378139e-01
7.007099806319637691e-01,-2.625261628249727641e-01
1.159844497893350646e+00,-4.347140572965091376e-01
6.865050050819073713e-01,-2.654388198348103800e-01
7.048261439189996702e-01,-2.508552491619455704e-01
7.017197616308095132e-01,-2.575708533390342336e-01
7.131422706894896546e-01,-2.607450863759958049e-01
7.786659476166550853e-01,-3.844741314068564897e-01
4.105528219360181641e-01,-8.542647978666982611e-02
7.242366963800578317e-01,-2.542652629222116878e-01
6.838298669168321187e-01,-2.924358956806742404e-01
1.062640121541050142e+00,-2.671276630792179252e-01
7.734216825947753948e-01,-3.315734424887399334e-01
8.025608488508764182e-01,-3.607277780406987766e-01
1.192558421961666060e+00,-4.480297439404078985e-01
5.782909238280574682e-01,-1.879118336219265384e-01
7.792486083152063703e-01,-3.822557133052554845e-01
7.355849917109447134e-01,-2.659099672112750223e-01
5.316882385866384952e-01,-1.728057082273981582e-01
7.982775613335105769e-01,-2.500393834948139715e-01
6.761417454782409076e-01,-2.463130738106738549e-01
1.179485820975873622e+00,-4.522533786506875986e-01
1.632106379304744781e+00,-2.107170896418018580e-01
7.166243688832951708e-01,-2.793248674820403288e-01
7.187666901356442040e-01,-2.593019971865394013e-01
7.086019762069474259e-01,-2.666407348263747923e-01
6.712362272746451586e-01,-2.432412428363012746e-01
6.986007583207881622e-01,-2.508923368790342834e-01
6.990310490948342670e-01,-2.760841238802343445e-01
6.862941270291371687e-01,-2.663471403269284665e-01
9.494214898545494385e-01,-5.611127986854630434e-01
6.888531715667053357e-01,-2.376569436951071201e-01
6.938748424083247546e-01,-2.510758336698093451e-01
6.755090676138503225e-01,-2.547373492144699991e-01
7.183190094467414299e-01,-2.631583167529560341e-01
7.140837004855601355e-01,-2.578516851310383995e-01
7.296193638859991282e-01,-2.848776965591951482e-01
6.899594521113158185e-01,-2.705927340578058726e-01
8.077048906401417261e-01,-3.544928492641027939e-01
7.053098721838481078e-01,-2.438040737369252808e-01
7.963008780660849606e-01,-3.526945208334122950e-01
7.976235123779010783e-01,-3.516728612463405623e-01
3.751265197253301209e-01,-1.434693993446296660e-02
1.051639344337780946e+00,-2.655461753209086284e-01
7.098817524354863462e-01,-2.679173787248255167e-01
7.078483196530093169e-01,-2.639132227256407170e-01
5.436985930400611844e-01,-1.633374035389220935e-01
7.811895119823255573e-01,-3.508711357891287630e-01
6.691869534152373733e-01,-2.411428117944450222e-01
7.750016675057365134e-01,-3.726989986279574674e-01
1.054785629156280491e+00,-2.655764314663520143e-01
1.175542540877442033e+00,-4.409120173495281181e-01
4.488759408355553759e-01,-3.182649111760736949e-01
6.718754609523166499e-01,-2.451078372870634792e-01
4.012987542441293076e-01,-6.151708456573855982e-02
5.533071064268995087e-01,-1.707305510226425349e-01
7.648711384521966750e-01,-3.728468287413896354e-01
7.988567422967677301e-01,-3.553701971914039470e-01
7.195273521018210605e-01,-2.844142855710469764e-01
6.876713668718336114e-01,-2.663032711686733056e-01
7.226386388440306785e-01,-2.749817540591278364e-01
6.936829866647887810e-01,-2.507344891653027208e-01
3.660714662183496837e-01,-4.472852324915219113e-03
7.182011928932651168e-01,-2.605594530583293378e-01
9.440572684259423974e-01,-5.582650400187029183e-01
7.093780004884631119e-01,-2.618438570425790646e-01
7.080713188888083653e-01,-2.625647444570285427e-01
7.623696674198219281e-01,-3.706350065901556912e-01
6.739541955697333497e-01,-2.323584509813643728e-01
7.183400557913550699e-01,-2.014107398800658033e-01
7.274384654078190904e-01,-2.729971626443512545e-01
7.789801101282209927e-01,-3.836241293679996667e-01
1.183265357541258167e+00,-4.509854627529282234e-01
7.282601950459607343e-01,-2.724134550108231467e-01
7.596521558260866946e-01,-2.163085319545410834e-01
7.130852001038687771e-01,-2.609362945984498583e-01
7.093516311093597260e-01,-2.800365995112594764e-01
7.202397829572453336e-01,-2.877349673977221967e-01
6.908599655859032351e-01,-2.724174944357465877e-01
7.074072934370260191e-01,-2.858278117247143313e-01
7.073644666517439061e-01,-2.853081000208101958e-01
1.163467337654350731e+00,-4.403624478323356350e-01
6.755385327205005730e-01,-2.560811152063726115e-01
7.650843293551148339e-01,-3.536281235904132347e-01
6.943990081513590207e-01,-2.793189066658828268e-01
7.991505474189596336e-01,-3.592797431489368476e-01
6.758774184780692584e-01,-2.430739711732357311e-01
4.399189951475109828e-01,-3.089166141123603215e-01
6.758449642001503888e-01,-2.555278587336347051e-01
1.061539152838614886e+00,-2.648809341051334698e-01
7.143035180252829131e-01,-2.578975545331502195e-01
7.894629331131436389e-01,-3.411010613450222162e-01
5.564808347776116770e-01,-1.802005496533227447e-01
7.050816172575088414e-01,-2.323398511954810064e-01
9.350115272816994505e-01,-5.463743830549876446e-01
7.923101042246722958e-01,-3.416511218487274237e-01
6.997461316777076057e-01,-2.768895131492153383e-01
6.725340746285826121e-01,-2.682793870636251965e-01
4.492543857846449384e-01,-3.177759205568201906e-01
7.127797786699330285e-01,-2.875533758925650774e-01
7.913457022207257552e-01,-4.465523740035132749e-01
7.561703232133929475e-01,-2.133683862915751461e-01
7.903224963977362183e-01,-3.485062500517550621e-01
6.877863156056087668e-01,-2.700345439380081314e-01
7.669227940563740908e-01,-3.570622391250367067e-01
7.129418706613640522e-01,-2.574174363740034943e-01
7.009329538746058574e-01,-2.627296033612253057e-01
6.893472634451163206e-01,-2.656423708813169249e-01
8.892666981871815146e-01,-6.875063493152266947e-01
6.536289623241798852e-01,-4.494356437715147923e-01
4.491227648781635495e-01,-3.193987564535098467e-01
6.733498463062471684e-01,-4.496914972787144360e-01
7.108565540453610776e-01,-2.729538154715694942e-01
7.123509636578202464e-01,-2.724782195059930467e-01
6.910653503940211717e-01,-2.726781890563264588e-01
5.093499661717948435e-01,-1.501806899476700319e-01
1.658368052605638132e+00,-2.065055728804262858e-01
7.910441825779017666e-01,-3.503779268753625664e-01
8.196811416575674469e-01,-3.548822624853571472e-01
1.064992455263662041e+00,-2.651772085172733884e-01
7.040367418612840655e-01,-2.787036055527663536e-01
7.242336192890692637e-01,-2.601104343887833403e-01
7.672307455263022158e-01,-3.735224467447204599e-01
7.902246620481382378e-01,-2.404683203647030032e-01
6.681063218723609642e-01,-2.430980457114510773e-01
7.261844530186232216e-01,-2.609352465836484725e-01
7.092488618003058853e-01,-2.664499748735392748e-01
7.785596428574110828e-01,-3.464582299108068253e-01
6.774569286937124346e-01,-2.386928444177574549e-01
3.882527863585512051e-01,-1.813069615696744075e-02
1.209057813226313893e+00,-4.550943067263304442e-01
5.558028365575803376e-01,-1.505906846121004838e-01
2.788897067353994230e-01,6.149334683145454283e-01
7.050583265270540245e-01,-2.314888775842245117e-01
6.805260857659458651e-01,-2.639722101602393622e-01
9.378000521452276583e-01,-5.504590943120492019e-01
7.096337784898161249e-01,-2.711552921964695551e-01
6.748120658553876661e-01,-2.373200441990027110e-01
7.109328888363013466e-01,-2.686133943839665306e-01
6.941846921509938761e-01,-2.786552211954370639e-01
6.766164185431696731e-01,-2.435300143603019718e-01
8.041790673990512062e-01,-4.637378183416265287e-01
1.171332237161535783e+00,-4.404213604200170606e-01
1.176181117089931449e+00,-4.419864746049726456e-01
6.849636643814694947e-01,-2.655751694101601834e-01
7.042502143477422649e-01,-2.652340153990052629e-01
7.723912938614120316e-01,-2.285541112304868838e-01
4.415966172973981863e-01,4.107152073573885342e-01
6.995232153795968300e-01,-2.770823689112638100e-01
7.158370895210008911e-01,-2.793837141376847022e-01
7.169150491682710902e-01,-2.649622446843172274e-01
1.115011837281817408e+00,3.813145470115328894e-01
7.206596490437392477e-01,-2.715014647759023680e-01
6.985280666086395307e-01,-2.509139302555507545e-01
7.882353816663674184e-01,-3.501824518537403619e-01
7.028282140664581235e-01,-2.574497904802873216e-01
7.027701287236982619e-01,-2.615131538668437616e-01
6.915647892014256115e-01,-2.717805503591598226e-01
1.167157430376219329e+00,-4.382458459190408107e-01
7.174563864253935552e-01,-2.621168568394228182e-01
1.059473705131469767e+00,-2.654155772273082414e-01
7.081192998820201590e-01,-2.570883405728734972e-01
9.645662060570729945e-01,1.118972250250571676e-02
7.205827888967659689e-01,-2.629997559824042153e-01
6.739572012355130592e-01,-2.447328325212257405e-01
7.123537859078511447e-01,-2.549063450233431949e-01
1.041316893196596594e+00,-2.573230177952099962e-01
1.210231964521201631e+00,-4.516464254437692061e-01
9.349827078702106498e-01,-5.274110447264138690e-01
6.902193508145995082e-01,-2.546559388528789603e-01
7.189816237924289144e-01,-2.007979535570311169e-01
4.538670485433132229e-01,-3.122548129054193433e-01
7.228550070415152851e-01,-2.598316684405643784e-01
1.182883745091231509e+00,-4.442614118483935726e-01
7.993377233565263085e-01,-3.548208001112976295e-01
7.864960922414140354e-01,-3.448866278714932676e-01
3.742462792808469163e-01,-1.366738435394190300e-02
7.151427661702538519e-01,-2.711930014500467112e-01
7.846925095533303640e-01,-3.417296668394076975e-01
7.190157269067770640e-01,-2.641659836834910902e-01
6.996953974813947541e-01,-2.771737206010113086e-01
7.087982000132752036e-01,-2.702269743651043443e-01
7.340536829676499453e-01,-2.709185367834060498e-01
1.084145176834973467e+00,-5.976568348622450788e-01
7.985953183490847040e-01,-3.513863324661143372e-01
1.164486620733917288e+00,-4.371922570292454679e-01
3.875098325736441862e-01,-3.581776701012964054e-02
7.968513066097963060e-01,-3.565946399080293094e-01
6.685107711575808409e-01,-2.371054288374660757e-01
1.636333051283948237e+00,-2.083345567805302279e-01
7.692934459933233882e-01,-3.758798385804559272e-01
9.126013917952127130e-01,-5.216790799035267989e-01
3.886363531056182818e-01,-2.166770495356074716e-02
6.945121366873590052e-01,-2.881275216944193529e-01
9.243958999387306141e-01,-5.301566178462309153e-01
7.639681956004038543e-01,-3.540258102789510808e-01
7.933373354224448892e-01,-3.485358941102835173e-01
6.478726183464468269e-01,-4.523055877523905477e-01
3.967469952374235165e-01,-5.762653682076530892e-02
6.714632267326784421e-01,-2.297379826361620747e-01
7.131957562570303555e-01,-2.740387030634960919e-01
6.868933291788600348e-01,-2.694808596828552893e-01
9.372048107404769013e-01,-5.499594739861879411e-01
7.063991947335303001e-01,-2.763183842866077655e-01
7.062216590551633200e-01,-2.671043424509260134e-01
6.976315951287505035e-01,-2.751057640733942100e-01
7.188620611726282972e-01,-2.640291004303546019e-01
6.894850664109010152e-01,-2.529121735268672899e-01
6.891375722571424500e-01,-2.732969406654882083e-01
6.943634522838851852e-01,-2.792189893105014309e-01
7.155501439221912952e-01,-2.785056430601279831e-01
7.384554155064033676e-01,-2.887935414877603191e-01
6.764399905040057170e-01,-2.425297265284382664e-01
4.491804803925878442e-01,-3.114863021615731919e-01
1.163490410078709125e+00,-4.469958260852101017e-01
6.691950117404986687e-01,-2.400068994859060334e-01
8.103816971914175049e-01,-4.324311658227916189e-01
7.929523722334791414e-01,-2.394160853721395144e-01
3.934166721928481492e-01,-2.389988616348319786e-02
7.118318693402013730e-01,-2.755249445550436160e-01
1.189406875438959954e+00,-4.472397914881651171e-01
7.891236507234135056e-01,-4.440658758635869230e-01
7.154440445207830290e-01,-2.785307090764797544e-01
7.218100389409358719e-01,-2.645160516690844288e-01
7.784322616631450531e-01,-3.841369056441800156e-01
1.186443336291453265e+00,-4.464646209839768787e-01
4.888483647598107495e-01,-7.573545465603160887e-01
7.102726877216563039e-01,-2.709783289530899864e-01
7.265764771292541058e-01,-2.680375077228969172e-01
7.957756944102528651e-01,-3.504307673487134234e-01
7.171379920929581431e-01,-2.580159787754899292e-01
7.185872437655922429e-01,-2.597179036149314113e-01
6.735985500929358993e-01,-2.550088182312807983e-01
7.153415074249692696e-01,-2.731697932728668343e-01
7.189389108742100243e-01,-2.592187342783308646e-01
1.052088652709515015e+00,-2.696021317282989993e-01
6.823635386311398543e-01,-2.287308813610327562e-01
5.247764518162676417e-01,-1.533005926357356441e-01
6.932575344132321238e-01,-2.789041757462880078e-01
1.644335912481132977e+00,-2.096553643110435627e-01
8.018748077225229531e-01,-3.641358197492764459e-01
4.455901276139086487e-01,-3.185516474752022043e-01
7.380730103968865530e-01,-2.886753599598630426e-01
7.216604911312146653e-01,-2.534743985985501435e-01
7.164773226909277870e-01,-2.586721245473771469e-01
7.180750921882931292e-01,-2.802653189043685655e-01
7.825512613308366339e-01,-3.784752108502296708e-01
9.358627302822912775e-01,-5.507905314716806666e-01
1.066155878030860871e+00,-2.647586573080976113e-01
7.218360244275191517e-01,-2.652777212810774055e-01
5.297079202071751647e-01,-1.553409826409578864e-01
6.984102230461026739e-01,-2.795745091049998687e-01
7.047431682796424512e-01,-2.700670739842702672e-01
7.081603838866175060e-01,-2.566127737703000067e-01
7.063234442059856955e-01,-2.848151965770498451e-01
7.175203366238975811e-01,-2.600422856300608210e-01
5.461474840981055401e-01,-1.496174293736320660e-01
1.055014781576328442e+00,-2.653486099458722824e-01
6.930855104147540802e-01,-2.547238847061279454e-01
1.212762574468178700e+00,-4.577353139504180546e-01
1.183668866191809776e+00,-4.491746723474162595e-01
7.921689483827869527e-01,-3.627632255680215412e-01
3.826322715697692556e-01,-3.279197032093749548e-02
1.668371972368327461e+00,-2.090432526385627154e-01
7.362347021654267465e-01,-2.657367411861082385e-01
1.203110023805664452e+00,-4.415845452505013369e-01
6.955382908251468432e-01,-2.549030077960781626e-01
6.547710216048645560e-01,-4.438010302055517275e-01
7.185773739529198734e-01,-2.558675711376861006e-01
7.143095478556442668e-01,-2.605251558075634133e-01
7.275226953600523183e-01,-2.719344989539312363e-01
1.061901479091937439e+00,-2.662987164658975336e-01
7.173816674340940391e-01,-2.614444589868526458e-01
7.197903499537748884e-01,-2.632106144179147678e-01
6.940192167561839431e-01,-2.516277730728436746e-01
7.985945246238477235e-01,-3.544078814043974957e-01
3.942613277181149511e-01,-2.608325022087948017e-02
1.055909618416990492e+00,-2.652747900677382975e-01
7.762574681461920090e-01,-3.840631246427849144e-01
7.109023246901937654e-01,-2.661614198029373379e-01
1.268171914452779214e+00,-4.205479946564683047e-02
1.187699347200786626e+00,-4.467833737527748816e-01
7.879554686420802145e-01,-3.601081181902076045e-01
1.094507390434463989e+00,-5.229133077284343623e-01
6.704245110959640153e-01,-2.385212888919678309e-01
